variable,activitytype,subjectid,average
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,7,0.930623632765957
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,8,0.914023498421053
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,9,0.938417773333333
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,10,0.939807421052632
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,11,0.941746406521739
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,12,0.949861980652174
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,13,0.941875619787234
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,14,0.81629643
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,15,0.93230220047619
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,16,0.917818427021277
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,17,0.928817578043478
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,18,0.932277478363636
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,19,0.881940855128205
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,20,0.91972663
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,21,0.872683205555556
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,22,0.921820641944444
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,23,0.923711401296296
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,24,0.950883416727273
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,25,0.929627532241379
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,26,0.9467972718
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,27,0.931380178636364
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,28,0.929291680434783
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,29,0.948486215
tGravityAcc-mean()-X,WALKING_DOWNSTAIRS,30,0.958000491451613
tGravityAcc-mean()-X,WALKING_UPSTAIRS,1,0.89335109754717
tGravityAcc-mean()-X,WALKING_UPSTAIRS,2,0.790717418541667
tGravityAcc-mean()-X,WALKING_UPSTAIRS,3,0.883533436101695
tGravityAcc-mean()-X,WALKING_UPSTAIRS,4,0.946264314423077
tGravityAcc-mean()-X,WALKING_UPSTAIRS,5,0.936821834893617
tGravityAcc-mean()-X,WALKING_UPSTAIRS,6,0.913632241568627
tGravityAcc-mean()-X,WALKING_UPSTAIRS,7,0.81874656
tGravityAcc-mean()-X,WALKING_UPSTAIRS,8,0.860368718780488
tGravityAcc-mean()-X,WALKING_UPSTAIRS,9,0.902647777755102
tGravityAcc-mean()-X,WALKING_UPSTAIRS,10,0.931861027446809
tGravityAcc-mean()-X,WALKING_UPSTAIRS,11,0.892626155555556
tGravityAcc-mean()-X,WALKING_UPSTAIRS,12,0.938371473269231
tGravityAcc-mean()-X,WALKING_UPSTAIRS,13,0.847634313454545
tGravityAcc-mean()-X,WALKING_UPSTAIRS,14,0.688256122222222
tGravityAcc-mean()-X,WALKING_UPSTAIRS,15,0.918544812291667
tGravityAcc-mean()-X,WALKING_UPSTAIRS,16,0.826874282745098
tGravityAcc-mean()-X,WALKING_UPSTAIRS,17,0.853530565833333
tGravityAcc-mean()-X,WALKING_UPSTAIRS,18,0.883330258448276
tGravityAcc-mean()-X,WALKING_UPSTAIRS,19,0.8294283725
tGravityAcc-mean()-X,WALKING_UPSTAIRS,20,0.777095717058824
tGravityAcc-mean()-X,WALKING_UPSTAIRS,21,0.781177210851064
tGravityAcc-mean()-X,WALKING_UPSTAIRS,22,0.889454382857143
tGravityAcc-mean()-X,WALKING_UPSTAIRS,23,0.843438810196079
tGravityAcc-mean()-X,WALKING_UPSTAIRS,24,0.906369500508475
tGravityAcc-mean()-X,WALKING_UPSTAIRS,25,0.927693239538461
tGravityAcc-mean()-X,WALKING_UPSTAIRS,26,0.942095257090909
tGravityAcc-mean()-X,WALKING_UPSTAIRS,27,0.868000278627451
tGravityAcc-mean()-X,WALKING_UPSTAIRS,28,0.854508231764706
tGravityAcc-mean()-X,WALKING_UPSTAIRS,29,0.929258953877551
tGravityAcc-mean()-X,WALKING_UPSTAIRS,30,0.93182983
tGravityAcc-mean()-Y,LAYING,1,0.70554977346
tGravityAcc-mean()-Y,LAYING,2,0.752536639375
tGravityAcc-mean()-Y,LAYING,3,0.837032099677419
tGravityAcc-mean()-Y,LAYING,4,0.915165104259259
tGravityAcc-mean()-Y,LAYING,5,0.954890346153846
tGravityAcc-mean()-Y,LAYING,6,0.956593814210526
tGravityAcc-mean()-Y,LAYING,7,0.393444278076923
tGravityAcc-mean()-Y,LAYING,8,0.589922434814815
tGravityAcc-mean()-Y,LAYING,9,-0.1191541962
tGravityAcc-mean()-Y,LAYING,10,-0.139297681034483
tGravityAcc-mean()-Y,LAYING,11,0.943017941403509
tGravityAcc-mean()-Y,LAYING,12,0.8033788345
tGravityAcc-mean()-Y,LAYING,13,0.656400944354839
tGravityAcc-mean()-Y,LAYING,14,0.48539692745098
tGravityAcc-mean()-Y,LAYING,15,0.899242553055556
tGravityAcc-mean()-Y,LAYING,16,-0.0199270225714286
tGravityAcc-mean()-Y,LAYING,17,0.658792072253521
tGravityAcc-mean()-Y,LAYING,18,0.719755403692308
tGravityAcc-mean()-Y,LAYING,19,0.725646622771084
tGravityAcc-mean()-Y,LAYING,20,0.864882956617647
tGravityAcc-mean()-Y,LAYING,21,0.599992678
tGravityAcc-mean()-Y,LAYING,22,0.632484075694444
tGravityAcc-mean()-Y,LAYING,23,0.438434067361111
tGravityAcc-mean()-Y,LAYING,24,0.738430699305556
tGravityAcc-mean()-Y,LAYING,25,0.620658919917808
tGravityAcc-mean()-Y,LAYING,26,0.803015011578948
tGravityAcc-mean()-Y,LAYING,27,0.567879494054054
tGravityAcc-mean()-Y,LAYING,28,0.1440732745
tGravityAcc-mean()-Y,LAYING,29,0.807535373478261
tGravityAcc-mean()-Y,LAYING,30,0.732661247714286
tGravityAcc-mean()-Y,SITTING,1,0.204411592680851
tGravityAcc-mean()-Y,SITTING,2,-0.105630024498783
tGravityAcc-mean()-Y,SITTING,3,0.127303379245962
tGravityAcc-mean()-Y,SITTING,4,0.211622539936894
tGravityAcc-mean()-Y,SITTING,5,0.168445524
tGravityAcc-mean()-Y,SITTING,6,0.0682628663363636
tGravityAcc-mean()-Y,SITTING,7,0.00608846646041667
tGravityAcc-mean()-Y,SITTING,8,0.240095117065217
tGravityAcc-mean()-Y,SITTING,9,-0.0414258228938
tGravityAcc-mean()-Y,SITTING,10,-0.041260775
tGravityAcc-mean()-Y,SITTING,11,0.213716305739623
tGravityAcc-mean()-Y,SITTING,12,0.0830509010823529
tGravityAcc-mean()-Y,SITTING,13,0.101769752489796
tGravityAcc-mean()-Y,SITTING,14,-0.0364533962277778
tGravityAcc-mean()-Y,SITTING,15,0.210849305016949
tGravityAcc-mean()-Y,SITTING,16,-0.086588253942029
tGravityAcc-mean()-Y,SITTING,17,-0.002814673171875
tGravityAcc-mean()-Y,SITTING,18,0.12988647622807
tGravityAcc-mean()-Y,SITTING,19,0.360343534657534
tGravityAcc-mean()-Y,SITTING,20,0.0733385412878788
tGravityAcc-mean()-Y,SITTING,21,0.0215206708823529
tGravityAcc-mean()-Y,SITTING,22,0.208553884
tGravityAcc-mean()-Y,SITTING,23,0.1217510625
tGravityAcc-mean()-Y,SITTING,24,0.182254651955882
tGravityAcc-mean()-Y,SITTING,25,0.208287142261538
tGravityAcc-mean()-Y,SITTING,26,0.223105562025641
tGravityAcc-mean()-Y,SITTING,27,0.212947021371429
tGravityAcc-mean()-Y,SITTING,28,-0.112596728361111
tGravityAcc-mean()-Y,SITTING,29,0.1556594569
tGravityAcc-mean()-Y,SITTING,30,0.114588392624871
tGravityAcc-mean()-Y,STANDING,1,-0.272983832264151
tGravityAcc-mean()-Y,STANDING,2,-0.370062696851852
tGravityAcc-mean()-Y,STANDING,3,-0.301735130327869
tGravityAcc-mean()-Y,STANDING,4,-0.0759009061071429
tGravityAcc-mean()-Y,STANDING,5,-0.03871012665
tGravityAcc-mean()-Y,STANDING,6,-0.230251036140351
tGravityAcc-mean()-Y,STANDING,7,-0.117607048924528
tGravityAcc-mean()-Y,STANDING,8,-0.0904603488214815
tGravityAcc-mean()-Y,STANDING,9,-0.010383816474
tGravityAcc-mean()-Y,STANDING,10,-0.0431597830454545
tGravityAcc-mean()-Y,STANDING,11,-0.173082704680851
tGravityAcc-mean()-Y,STANDING,12,-0.21886535557377
tGravityAcc-mean()-Y,STANDING,13,-0.239943146315789
tGravityAcc-mean()-Y,STANDING,14,-0.226692231166667
tGravityAcc-mean()-Y,STANDING,15,-0.164713175490566
tGravityAcc-mean()-Y,STANDING,16,-0.0578867045
tGravityAcc-mean()-Y,STANDING,17,-0.257486817948718
tGravityAcc-mean()-Y,STANDING,18,-0.204206320958904
tGravityAcc-mean()-Y,STANDING,19,-0.223897807808219
tGravityAcc-mean()-Y,STANDING,20,-0.305938716712329
tGravityAcc-mean()-Y,STANDING,21,-0.346155558876405
tGravityAcc-mean()-Y,STANDING,22,-0.226418773650794
tGravityAcc-mean()-Y,STANDING,23,-0.117401359697059
tGravityAcc-mean()-Y,STANDING,24,-0.145201300942029
tGravityAcc-mean()-Y,STANDING,25,-0.159316786486486
tGravityAcc-mean()-Y,STANDING,26,-0.140315421824324
tGravityAcc-mean()-Y,STANDING,27,-0.188504847375
tGravityAcc-mean()-Y,STANDING,28,-0.247656166582278
tGravityAcc-mean()-Y,STANDING,29,-0.05848715356
tGravityAcc-mean()-Y,STANDING,30,-0.100296804186441
tGravityAcc-mean()-Y,WALKING,1,-0.282165021263158
tGravityAcc-mean()-Y,WALKING,2,-0.34660709
tGravityAcc-mean()-Y,WALKING,3,-0.261986357931034
tGravityAcc-mean()-Y,WALKING,4,-0.0858540265666667
tGravityAcc-mean()-Y,WALKING,5,-0.100440285303571
tGravityAcc-mean()-Y,WALKING,6,-0.214694852280702
tGravityAcc-mean()-Y,WALKING,7,-0.159097003684211
tGravityAcc-mean()-Y,WALKING,8,-0.217102194583333
tGravityAcc-mean()-Y,WALKING,9,-0.0314341738730769
tGravityAcc-mean()-Y,WALKING,10,-0.0838277013962264
tGravityAcc-mean()-Y,WALKING,11,-0.212045870169492
tGravityAcc-mean()-Y,WALKING,12,-0.1559834498
tGravityAcc-mean()-Y,WALKING,13,-0.283658580877193
tGravityAcc-mean()-Y,WALKING,14,-0.270314822881356
tGravityAcc-mean()-Y,WALKING,15,-0.233918282592593
tGravityAcc-mean()-Y,WALKING,16,-0.0668246472745098
tGravityAcc-mean()-Y,WALKING,17,-0.179927382704918
tGravityAcc-mean()-Y,WALKING,18,-0.254317085892857
tGravityAcc-mean()-Y,WALKING,19,-0.2233381
tGravityAcc-mean()-Y,WALKING,20,-0.344443913137255
tGravityAcc-mean()-Y,WALKING,21,-0.370984549423077
tGravityAcc-mean()-Y,WALKING,22,-0.259644937173913
tGravityAcc-mean()-Y,WALKING,23,-0.16176137
tGravityAcc-mean()-Y,WALKING,24,-0.115116241810345
tGravityAcc-mean()-Y,WALKING,25,-0.127315870743243
tGravityAcc-mean()-Y,WALKING,26,-0.133922185084746
tGravityAcc-mean()-Y,WALKING,27,-0.187497034561404
tGravityAcc-mean()-Y,WALKING,28,-0.229316151481482
tGravityAcc-mean()-Y,WALKING,29,-0.127318078679245
tGravityAcc-mean()-Y,WALKING,30,-0.157673823846154
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,1,-0.266610338979592
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,2,-0.325780100638298
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,3,-0.228829214285714
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,4,-0.0620852772955556
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,5,-0.0607578318319149
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,6,-0.214046334375
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,7,-0.12987167306383
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,8,-0.187610243421053
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,9,-0.0352304645104762
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,10,-0.0646160768947368
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,11,-0.200321942608696
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,12,-0.178702175434783
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,13,-0.211555112553191
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,14,-0.264254674666667
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,15,-0.167462317142857
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,16,-0.0584832676382979
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,17,-0.151077057652174
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,18,-0.225809125454545
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,19,-0.215018042307692
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,20,-0.277419718666667
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,21,-0.356673289555556
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,22,-0.222215179444444
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,23,-0.110028841648148
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,24,-0.128326710927273
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,25,-0.0724270175862069
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,26,-0.0799003729
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,27,-0.166938774772727
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,28,-0.235897105217391
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,29,-0.0760962952291667
tGravityAcc-mean()-Y,WALKING_DOWNSTAIRS,30,-0.126710371903226
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,1,-0.362153364339623
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,2,-0.416214890416667
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,3,-0.382851153728814
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,4,-0.232944304615385
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,5,-0.265942569148936
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,6,-0.340732608823529
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,7,-0.240950944117647
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,8,-0.291341491707317
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,9,-0.0377947824285714
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,10,-0.0565670278723404
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,11,-0.343576924814815
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,12,-0.259144202692308
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,13,-0.357404501636364
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,14,-0.322680364814815
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,15,-0.3149610125
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,16,-0.0805926025490196
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,17,-0.284153753333333
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,18,-0.316619946206897
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,19,-0.3871007085
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,20,-0.479894842941176
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,21,-0.432309617446809
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,22,-0.33682691
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,23,-0.214481808235294
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,24,-0.237498409152542
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,25,-0.217641282461539
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,26,-0.246169656181818
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,27,-0.229278659607843
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,28,-0.333223996666667
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,29,-0.227120125306122
tGravityAcc-mean()-Y,WALKING_UPSTAIRS,30,-0.226647292153846
tGravityAcc-mean()-Z,LAYING,1,0.4458177198
tGravityAcc-mean()-Z,LAYING,2,0.646834879583333
tGravityAcc-mean()-Z,LAYING,3,0.48870318516129
tGravityAcc-mean()-Z,LAYING,4,0.341531310555556
tGravityAcc-mean()-Z,LAYING,5,0.263644691923077
tGravityAcc-mean()-Z,LAYING,6,0.175867709021053
tGravityAcc-mean()-Z,LAYING,7,0.907537823461538
tGravityAcc-mean()-Z,LAYING,8,0.719831539259259
tGravityAcc-mean()-Z,LAYING,9,0.9578730416
tGravityAcc-mean()-Z,LAYING,10,-0.031121624137931
tGravityAcc-mean()-Z,LAYING,11,0.112620189964912
tGravityAcc-mean()-Z,LAYING,12,0.2750431984
tGravityAcc-mean()-Z,LAYING,13,0.598884988709678
tGravityAcc-mean()-Z,LAYING,14,0.83656291
tGravityAcc-mean()-Z,LAYING,15,-0.0369192905555556
tGravityAcc-mean()-Z,LAYING,16,0.893884468571429
tGravityAcc-mean()-Z,LAYING,17,0.722657502112676
tGravityAcc-mean()-Z,LAYING,18,0.605495317692308
tGravityAcc-mean()-Z,LAYING,19,0.687623852530121
tGravityAcc-mean()-Z,LAYING,20,0.477573305
tGravityAcc-mean()-Z,LAYING,21,0.788251027111111
tGravityAcc-mean()-Z,LAYING,22,0.771903907083333
tGravityAcc-mean()-Z,LAYING,23,0.918782825277778
tGravityAcc-mean()-Z,LAYING,24,0.683839909722222
tGravityAcc-mean()-Z,LAYING,25,0.526353818315068
tGravityAcc-mean()-Z,LAYING,26,0.614523405921053
tGravityAcc-mean()-Z,LAYING,27,0.84539238027027
tGravityAcc-mean()-Z,LAYING,28,0.0157570025
tGravityAcc-mean()-Z,LAYING,29,0.590452224057971
tGravityAcc-mean()-Z,LAYING,30,0.681459210714286
tGravityAcc-mean()-Z,SITTING,1,0.332043702765957
tGravityAcc-mean()-Z,SITTING,2,0.19872676876087
tGravityAcc-mean()-Z,SITTING,3,0.139020582461538
tGravityAcc-mean()-Z,SITTING,4,0.11012048108
tGravityAcc-mean()-Z,SITTING,5,0.143006857611364
tGravityAcc-mean()-Z,SITTING,6,0.0695219657167273
tGravityAcc-mean()-Z,SITTING,7,0.0649636250354167
tGravityAcc-mean()-Z,SITTING,8,0.263895185521739
tGravityAcc-mean()-Z,SITTING,9,0.085263099144
tGravityAcc-mean()-Z,SITTING,10,0.20253457287037
tGravityAcc-mean()-Z,SITTING,11,0.188531695981132
tGravityAcc-mean()-Z,SITTING,12,0.0885640696078431
tGravityAcc-mean()-Z,SITTING,13,0.0757773858163265
tGravityAcc-mean()-Z,SITTING,14,-0.0945970534814815
tGravityAcc-mean()-Z,SITTING,15,0.00281565980440678
tGravityAcc-mean()-Z,SITTING,16,0.0892682200463768
tGravityAcc-mean()-Z,SITTING,17,-0.135803881679688
tGravityAcc-mean()-Z,SITTING,18,0.161877417894737
tGravityAcc-mean()-Z,SITTING,19,0.489126594657534
tGravityAcc-mean()-Z,SITTING,20,0.151679135228788
tGravityAcc-mean()-Z,SITTING,21,-0.0567766060705882
tGravityAcc-mean()-Z,SITTING,22,0.315551492322581
tGravityAcc-mean()-Z,SITTING,23,0.0630111556279412
tGravityAcc-mean()-Z,SITTING,24,0.109559621020588
tGravityAcc-mean()-Z,SITTING,25,0.167140956385077
tGravityAcc-mean()-Z,SITTING,26,0.314387627435897
tGravityAcc-mean()-Z,SITTING,27,0.276417431042857
tGravityAcc-mean()-Z,SITTING,28,0.135402566816667
tGravityAcc-mean()-Z,SITTING,29,0.286256063666667
tGravityAcc-mean()-Z,SITTING,30,0.34476602
tGravityAcc-mean()-Z,STANDING,1,0.0134905823226415
tGravityAcc-mean()-Z,STANDING,2,0.129747161222222
tGravityAcc-mean()-Z,STANDING,3,0.024763106752459
tGravityAcc-mean()-Z,STANDING,4,0.166893825946429
tGravityAcc-mean()-Z,STANDING,5,0.138638436607143
tGravityAcc-mean()-Z,STANDING,6,0.0139193473596491
tGravityAcc-mean()-Z,STANDING,7,-0.0516573721320755
tGravityAcc-mean()-Z,STANDING,8,-0.0979392024814815
tGravityAcc-mean()-Z,STANDING,9,0.00914769235555555
tGravityAcc-mean()-Z,STANDING,10,0.0346980210431818
tGravityAcc-mean()-Z,STANDING,11,0.127198423404255
tGravityAcc-mean()-Z,STANDING,12,-0.0395382767304918
tGravityAcc-mean()-Z,STANDING,13,-0.0524856614035088
tGravityAcc-mean()-Z,STANDING,14,-0.338174888666667
tGravityAcc-mean()-Z,STANDING,15,0.0645975994528302
tGravityAcc-mean()-Z,STANDING,16,-0.166737468166667
tGravityAcc-mean()-Z,STANDING,17,-0.202687757012821
tGravityAcc-mean()-Z,STANDING,18,-0.0485767106575343
tGravityAcc-mean()-Z,STANDING,19,0.130643717849315
tGravityAcc-mean()-Z,STANDING,20,0.0708655286023288
tGravityAcc-mean()-Z,STANDING,21,-0.207685689775281
tGravityAcc-mean()-Z,STANDING,22,0.0323824977714286
tGravityAcc-mean()-Z,STANDING,23,-0.223631180906765
tGravityAcc-mean()-Z,STANDING,24,-0.0530585403536232
tGravityAcc-mean()-Z,STANDING,25,0.201182106486487
tGravityAcc-mean()-Z,STANDING,26,0.0884142682297297
tGravityAcc-mean()-Z,STANDING,27,-0.00557416876082625
tGravityAcc-mean()-Z,STANDING,28,-0.0385830501632911
tGravityAcc-mean()-Z,STANDING,29,0.0316145849747692
tGravityAcc-mean()-Z,STANDING,30,0.0243044362542373
tGravityAcc-mean()-Z,WALKING,1,-0.068102864
tGravityAcc-mean()-Z,WALKING,2,0.0847270871186441
tGravityAcc-mean()-Z,WALKING,3,-0.138107866258621
tGravityAcc-mean()-Z,WALKING,4,0.127764112666667
tGravityAcc-mean()-Z,WALKING,5,0.00247623628392857
tGravityAcc-mean()-Z,WALKING,6,0.0331888826842105
tGravityAcc-mean()-Z,WALKING,7,-0.160846924029807
tGravityAcc-mean()-Z,WALKING,8,-0.186267836962021
tGravityAcc-mean()-Z,WALKING,9,-0.115856121080385
tGravityAcc-mean()-Z,WALKING,10,0.0549276242264151
tGravityAcc-mean()-Z,WALKING,11,0.134053215101695
tGravityAcc-mean()-Z,WALKING,12,-0.03608428788
tGravityAcc-mean()-Z,WALKING,13,-0.131299718666667
tGravityAcc-mean()-Z,WALKING,14,-0.422495268474576
tGravityAcc-mean()-Z,WALKING,15,0.0757356734814815
tGravityAcc-mean()-Z,WALKING,16,-0.217351194313726
tGravityAcc-mean()-Z,WALKING,17,-0.190265949622951
tGravityAcc-mean()-Z,WALKING,18,-0.0609313415892857
tGravityAcc-mean()-Z,WALKING,19,-0.0898428797307692
tGravityAcc-mean()-Z,WALKING,20,-0.035130214
tGravityAcc-mean()-Z,WALKING,21,-0.220947960192308
tGravityAcc-mean()-Z,WALKING,22,0.0233780056086957
tGravityAcc-mean()-Z,WALKING,23,-0.160763360338983
tGravityAcc-mean()-Z,WALKING,24,-0.140910029827586
tGravityAcc-mean()-Z,WALKING,25,0.188416273486486
tGravityAcc-mean()-Z,WALKING,26,0.108738699508475
tGravityAcc-mean()-Z,WALKING,27,-0.126210937305263
tGravityAcc-mean()-Z,WALKING,28,-0.125912861222222
tGravityAcc-mean()-Z,WALKING,29,0.0955792142264151
tGravityAcc-mean()-Z,WALKING,30,-0.00392556384476923
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,1,-0.0621199585938776
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,2,-0.0438890162723404
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,3,-0.102352758040816
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,4,0.148714808888889
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,5,0.0216777910246191
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,6,-0.00307981704708333
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,7,-0.154935538544681
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,8,-0.141817934963684
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,9,-0.0822761749426191
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,10,0.0418715409263158
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,11,0.132371684891304
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,12,-0.0561050624630435
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,13,-0.0950820341687234
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,14,-0.392555882222222
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,15,0.0788822410992857
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,16,-0.225382496382979
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,17,-0.160962985956522
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,18,-0.0493636733454545
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,19,-0.126146868942821
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,20,-0.0282591579777778
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,21,-0.187870253333333
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,22,0.0412987957222222
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,23,-0.153671532259259
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,24,-0.140123155018182
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,25,0.21879595837931
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,26,0.1539063202
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,27,-0.140047614122727
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,28,-0.121477255782609
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,29,0.0919650454166667
tGravityAcc-mean()-Z,WALKING_DOWNSTAIRS,30,0.0288081674653226
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,1,-0.075402939754717
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,2,-0.195888238891667
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,3,-0.162943955254237
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,4,0.0841675382884615
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,5,-0.0232035364248936
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,6,-0.0184608964392157
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,7,-0.403599709607843
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,8,-0.192306960631707
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,9,-0.266009866857143
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,10,0.0227527702016383
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,11,0.146633747092593
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,12,-0.0702503820961539
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,13,-0.207507170584727
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,14,-0.49508872037037
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,15,0.0811803405
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,16,-0.379059698039216
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,17,-0.298171464166667
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,18,-0.106112549189655
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,19,-0.2210087627
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,20,-0.130117634791765
tGravityAcc-mean()-Z,WALKING_UPSTAIRS,21,-0.309735038510638
